word	shaw	ipa	pos	var	confidence
sociobiology	𐑕𐑴𐑕𐑦𐑴𐑚𐑲𐑪𐑤𐑪𐑡𐑦	ˌsoʊsioʊˌbaɪˈɒlɒdʒi	NN1	RGAM	high
sociobiology	𐑕𐑴𐑖𐑦-	ˌsəʊʃi-	NN1	RSSB	high
sociofugal	-𐑖𐑦-	-ʃi-	AJ0	RSSB	high
sociofugal	𐑕𐑴𐑕𐑦𐑴𐑓𐑘𐑫𐑜𐑩𐑤	ˌsoʊsioʊˈfjuɡəl	AJ0	RGAM	high
sociofugal	𐑕𐑴𐑕𐑦𐑴𐑓𐑿𐑜𐑩𐑤	ˌsəʊsiəʊˈfjuːɡəl	AJ0	RSSB	high
sociolect	-𐑕𐑦-	-sɪ-	NN1	RSSB	high
sociolect	𐑕𐑴𐑖𐑦𐑩𐑤𐑧𐑒𐑑	ˈsoʊʃiəˌlekt	NN1	RGAM	high
sociolect	𐑕𐑴𐑖𐑩𐑤𐑧𐑒𐑑	ˈsoʊʃəˌlekt	NN1	RGAM	high
sociolect	𐑕𐑴𐑖𐑴𐑤𐑧𐑒𐑑	ˈsəʊʃəʊlekt	NN1	RSSB	high
sociolect	𐑕𐑴𐑖𐑾𐑫𐑤𐑧𐑒𐑑	ˈsəʊʃɪəʊlekt	NN1	RSSB	high
sociolinguistically	𐑕𐑴𐑕𐑦𐑴𐑤𐑦𐑙𐑜𐑢𐑦𐑕𐑑𐑦𐑒𐑩𐑤𐑦	ˌsəʊsiəʊlɪŋˈɡwɪstɪkəli	AV0	RSSB	high
sociolinguistically	𐑕𐑴𐑖𐑘𐑴𐑤𐑦𐑙𐑜𐑢𐑦𐑕𐑑𐑦𐑒𐑩𐑤𐑦	ˌsəʊʃjəʊlɪŋˈɡwɪstɪkəli	AV0	RSSB	high
sociolinguistics	𐑕𐑴𐑕𐑦𐑴𐑤𐑦𐑙𐑜𐑢𐑦𐑕𐑑𐑦𐑒𐑕	ˌsoʊsioʊlɪŋˈɡwɪstɪks	NN1	RGAM	high
sociolinguistics	𐑕𐑴𐑖𐑘𐑴𐑤𐑦𐑙𐑜𐑢𐑦𐑕𐑑𐑦𐑒𐑕	ˌsəʊʃjəʊlɪŋˈɡwɪstɪks	NN1	RSSB	high
sociopathy	𐑕𐑴𐑕𐑦𐑪𐑐𐑩𐑔𐑦	ˌsəʊsiˈɒpəθi	NN1	RSSB	high
sociopathy	𐑕𐑴𐑖𐑦𐑪𐑐𐑩𐑔𐑦	ˌsəʊʃiˈɒpəθi	NN1	RSSB	high
sociopetal	-𐑑𐑩𐑤	-təl	AJ0	RGAM	high
sociopetal	-𐑖𐑦-	-ʃi-	AJ0	RSSB	high
sociopetal	𐑕𐑴𐑕𐑦𐑴𐑐𐑦𐑑𐑩𐑤	ˌsoʊsioʊˈpitəl	AJ0	RGAM	high
sociopetal	𐑕𐑴𐑕𐑦𐑴𐑐𐑰𐑑𐑩𐑤	ˌsəʊsiəʊˈpiːtəl	AJ0	RSSB	high
sociophonetic	𐑕𐑴𐑕𐑦𐑴𐑓𐑩𐑯𐑧𐑑𐑦𐑒	ˌsoʊsioʊfəˈnetɪk	AJ0	RGAM	high
sociophonetic	𐑕𐑴𐑖𐑘𐑴𐑓𐑩𐑯𐑧𐑑𐑦𐑒	ˌsəʊʃjəʊfəˈnetɪk	AJ0	RSSB	high
sociophonetics	𐑕𐑴𐑕𐑦𐑴𐑓𐑩𐑯𐑧𐑑𐑦𐑒𐑕	ˌsoʊsioʊfəˈnetɪks	NN1	RGAM	high
sociophonetics	𐑕𐑴𐑖𐑘𐑴𐑓𐑩𐑯𐑧𐑑𐑦𐑒𐑕	ˌsəʊʃjəʊfəˈnetɪks	NN1	RSSB	high
sociotope	𐑕𐑴𐑖𐑦𐑩𐑑𐑴𐑐	ˈsoʊʃiəˌtoʊp	NN1	RGAM	high
sociotope	𐑕𐑴𐑖𐑦𐑴𐑑𐑴𐑐	ˈsəʊʃiəʊˌtəʊp	NN1	RSSB	high
sock puppet	𐑕𐑪𐑒𐑐𐑳𐑐𐑦𐑑	ˈsɒkˌpʌpɪt	NN1	RSSB	high
sockdolager	𐑕𐑪𐑒𐑛𐑭𐑤𐑩𐑡𐑼	ˌsɒkˈdɑːlədʒəR	NN1	RGAM	high
socmed	𐑕𐑪𐑒𐑥𐑧𐑛	ˈsɒkmed	NN1	RSSB	high
socrates	𐑕𐑪𐑒𐑮𐑩𐑑𐑦𐑟	ˈsɒkrətiz	NP0	RGAM	high
socrates	𐑕𐑪𐑒𐑮𐑩𐑑𐑰𐑟	sɒkrətiːz	NP0	RSSB	high
sodality	𐑕𐑴𐑛𐑨𐑤𐑦𐑑𐑦	səʊˈdælɪti	NN1	RSSB	high
sodar	𐑕𐑴𐑛𐑸	ˈsoʊdɑːR	NN1	RGAM	high
sodcast	𐑕𐑪𐑛𐑒𐑨𐑕𐑑	ˈsɒdkæst	VVI	RSSB	high
sodcast	𐑕𐑪𐑛𐑒𐑭𐑕𐑑	ˈsɒdkɑːst	VVI	RSSB	high
sodger	𐑕𐑪𐑡𐑼	sɒdʒəR	NN1	RSSB	high
sodium amidotrizoate	𐑕𐑴𐑛𐑦𐑩𐑥 𐑨𐑥𐑦𐑛𐑴𐑑𐑮𐑲𐑟𐑴𐑱𐑑	ˌsoʊdiəm ˌæmɪdoʊˌtraɪˈzoʊˌeɪt	NN1	RGAM	high
sodium bicarbonate	𐑕𐑴𐑛𐑦𐑩𐑥 𐑚𐑲𐑒𐑸𐑚𐑩𐑯𐑱𐑑	ˈsoʊdiəm ˌbaɪˈkɑːRbəneɪt	NN1	RGAM	high
sodium fluoride	𐑕𐑴𐑛𐑦𐑩𐑥 𐑓𐑤𐑫𐑮𐑲𐑛	ˌsoʊdiəm ˈflʊrˌaɪd	NN1	RGAM	high
sodium iopodate	𐑕𐑴𐑛𐑦𐑩𐑥 𐑲𐑩𐑐𐑩𐑛𐑱𐑑	ˌsoʊdiəm ˈaɪəpəˌdeɪt	NN1	RGAM	high
sodium nitrite	𐑕𐑴𐑛𐑦𐑩𐑥 𐑯𐑲𐑑𐑮𐑲𐑑	ˈsoʊdiəm ˈnaɪtraɪt	NN1	RGAM	high
sodium stibogluconate	𐑕𐑴𐑛𐑦𐑩𐑥 𐑕𐑑𐑦𐑚𐑴𐑜𐑤𐑫𐑒𐑩𐑯𐑱𐑑	ˌsoʊdiəm ˌstɪboʊˈɡlukəˌneɪt	NN1	RGAM	high
sodom	𐑕𐑪𐑛𐑩𐑥	ˈsɒdəm	NP0	RSSB	high
sodomiser	𐑕𐑪𐑛𐑩𐑥𐑲𐑟𐑼	sɒdəmaɪzəR	NN1	RSSB	high
sodomitically	𐑕𐑪𐑛𐑩𐑥𐑦𐑑𐑦𐑒𐑤𐑦	sɒdəˈmɪtɪkli	AV0	RGAM	high
sodomitically	𐑕𐑪𐑛𐑩𐑥𐑦𐑑𐑦𐑒𐑩𐑤𐑦	sɒdəˈmɪtɪkəli	AV0	RSSB	high
sody	𐑕𐑴𐑛𐑦	ˈsoʊdi	NN1	RGAM	high
soever	𐑕𐑴𐑧𐑝𐑼	səʊevəR	AV0	RSSB	high
sofa king	𐑕𐑴𐑓𐑩 𐑒𐑦𐑙	ˈsəʊfə kɪŋ	AV0	RSSB	high
sofa-bed	𐑕𐑴𐑓𐑩𐑚𐑧𐑛	ˈsoʊfəbed	NN1	RGAM	high
soffit	𐑕𐑪𐑓𐑦𐑑	ˈsɒfɪt	NN1	RSSB	high
sofky	𐑕𐑩𐑓𐑒𐑦	səfki	NN1	RGAM	high
soft brexit	-𐑚𐑮𐑧𐑜𐑟𐑦𐑑	-breɡzɪt	NP0	RGAM	high
soft brexit	𐑕𐑪𐑓𐑑 𐑚𐑮𐑧𐑒𐑕𐑦𐑑	ˈsɒft ˌbreksɪt	NP0	RGAM	high
soft brexit	𐑕𐑪𐑓𐑑𐑚𐑮𐑧𐑒𐑕𐑦𐑑	ˌsɒftˈbreksɪt	NP0	RGAM	high
soft c	𐑕𐑪𐑓𐑑 𐑕𐑰	sɒft siː	NN1	RSSB	high
soft c	𐑕𐑷𐑓𐑑 𐑕𐑦	sɔːft si	NN1	RGAM	high
soft flimsy	𐑕𐑪𐑓𐑑 𐑓𐑤𐑦𐑥𐑟𐑦	sɒft ˈflɪmzi	NN1	RSSB	high
soft flimsy	𐑕𐑪𐑓𐑑-	sɒft-	NN1	RGAM	high
soft flimsy	𐑕𐑷𐑓𐑑 𐑓𐑤𐑦𐑥𐑟𐑦	sɔːft ˈflɪmzi	NN1	RGAM	high
soft pedal	𐑕𐑪𐑓𐑑-	ˈsɒft-	NN1	RGAM	high
soft pedal	𐑕𐑪𐑓𐑑𐑐𐑧𐑛𐑩𐑤	ˈsɒftˌpedəl	NN1	RSSB	high
soft pedal	𐑕𐑷𐑓𐑑𐑐𐑧𐑛𐑩𐑤	ˈsɔːftˌpedəl	NN1	RGAM	high
soft sign	𐑕𐑪𐑓𐑑𐑕𐑲𐑯	ˌsɒftˈsaɪn	NN1	RSSB	high
soft sign	𐑕𐑷𐑓𐑑𐑕𐑲𐑯	ˌsɔːftˈsaɪn	NN1	RGAM	high
soft spot	𐑕𐑪𐑓𐑑 𐑕𐑐𐑪𐑑	sɒft spɒt	NN1	RSSB	high
soft spot	𐑕𐑷𐑓𐑑 𐑕𐑐𐑪𐑑	sɔːft spɒt	NN1	RSSB	high
softnose	𐑕𐑪𐑓𐑑𐑯𐑴𐑟	ˈsɒftnəʊz	AJ0	RSSB	high
softnose	𐑕𐑷𐑓𐑑𐑯𐑴𐑟	ˈsɔːftˌnoʊz	AJ0	RGAM	high
softwear	𐑕𐑪𐑓𐑑𐑢𐑺	sɒftweəR	NN1	RSSB	high
softwear	𐑕𐑷𐑓𐑑𐑢𐑧𐑮	ˈsɔːftˌwer	NN1	RGAM	high
sofy	𐑕𐑴𐑓𐑦	ˈsəʊfi	NN1	RSSB	high
sog	𐑕𐑪𐑜	sɒɡ	NN1	RSSB	high
soger	𐑕𐑴𐑡𐑼	səʊdʒəR	NN1	RSSB	high
sogs	𐑕𐑪𐑜𐑟	sɒɡz	NN1	RSSB	high
sogs	𐑕𐑷𐑜𐑟	sɔːɡz	NN1	RGAM	high
sohcahtoa	𐑕𐑪𐑒𐑩𐑑𐑴𐑩	ˌsɒkəˈtoʊə	UNC	RSSB	high
sohcahtoa	𐑕𐑴𐑒𐑪𐑑𐑴𐑳	ˌsoʊkɒˈtoʊʌ	UNC	RGAM	high
sohcahtoa	𐑕𐑴𐑒𐑳𐑑𐑴𐑳	ˌsoʊkʌˈtoʊʌ	UNC	RGAM	high
soigneur	𐑕𐑢𐑳𐑯𐑘𐑻	swʌnjɜːR	NN1	RSSB	high
soigné	𐑕𐑢𐑪𐑯𐑘𐑱	swɒˈnjeɪ	AJ0	RGAM	high
soigné	𐑕𐑢𐑭𐑯𐑘𐑱	ˈswɑːnjeɪ	AJ0	RSSB	high
soilpunk	𐑕𐑶𐑤𐑐𐑳𐑙𐑒	ˈsɔɪlpʌŋk	NN1	RGAM	high
soju	𐑕𐑴𐑡𐑵	ˈsəʊdʒuː	NN1	RSSB	high
soke	𐑕𐑴𐑒	soʊk	NN1	RGAM	high
solar eclipse	𐑕𐑴𐑤𐑼 𐑦𐑒𐑤𐑦𐑐𐑕	ˈsoʊləR ɪˈklɪps	NN1	RGAM	high
solar storm	𐑕𐑴𐑤𐑼 𐑕𐑑𐑹𐑥	ˈsoʊləR stɔːRm	NN1	RGAM	high
solar storms	𐑕𐑴𐑤𐑼 𐑕𐑑𐑹𐑥𐑟	ˈsoʊləR stɔːRmz	NN1	RGAM	high
solar system	𐑕𐑴𐑤𐑼 𐑕𐑦𐑕𐑑𐑩𐑥	ˈsoʊləR ˌsɪstəm	NP0	RGAM	high
solarian	𐑕𐑩𐑤𐑧𐑮𐑦𐑩𐑯	səˈleriən	AJ0	RGAM	high
solarian	𐑕𐑩𐑤𐑺𐑦𐑩𐑯	səleəriən	AJ0	RSSB	high
solarization	𐑕𐑴𐑤𐑼𐑲𐑟𐑱𐑖𐑩𐑯	ˌsoʊləraɪˈzeɪʃən	NN1	RGAM	high
solarpunk	𐑕𐑴𐑤𐑼𐑐𐑳𐑯𐑒	səʊləRpʌnk	NN1	RSSB	high
soldan	𐑕𐑪𐑤𐑛𐑩𐑯	ˈsɒldən	NN1	RSSB	high
soleal	𐑕𐑩𐑤𐑰𐑩𐑤	səˈliːəl	AJ0	RSSB	high
soleal	𐑕𐑴𐑤𐑦𐑩𐑤	ˈsoʊliəl	AJ0	RGAM	high
soleal	𐑕𐑴𐑤𐑰𐑩𐑤	səʊˈliːəl	AJ0	RSSB	high
soleless	𐑕𐑴𐑤𐑤𐑩𐑕	ˈsəʊlləs	AJ0	RSSB	high
soleus	𐑕𐑩𐑤𐑰𐑩𐑕	səˈliːəs	NN1	RSSB	high
soleus	𐑕𐑴𐑤𐑦𐑩𐑕	ˈsoʊliəs	NN1	RGAM	high
soleus	𐑕𐑴𐑤𐑰𐑩𐑕	səʊˈliːəs	NN1	RSSB	high
soliciter	𐑕𐑩𐑤𐑦𐑕𐑦𐑑𐑼	səˈlɪsɪtəR	NN1	RGAM	high
solidago	𐑕𐑪𐑤𐑦𐑛𐑪𐑜𐑴	ˌsɒlɪˈdɒɡoʊ	NN1	RGAM	high
solidago	𐑕𐑪𐑤𐑦𐑛𐑱𐑜𐑴	ˌsɒlɪˈdeɪɡəʊ	NN1	RSSB	high
solidus	𐑕𐑪𐑤𐑦𐑛𐑩𐑕	ˈsɒlɪdəs	NN1	RGAM	high
soliped	𐑕𐑪𐑤𐑦𐑐𐑧𐑛	ˈsɒlɪped	NN1	RSSB	high
solipede	𐑕𐑪𐑤𐑦𐑐𐑰𐑛	ˈsɒlɪˌpiːd	NN1	RSSB	high
solitariness	𐑕𐑪𐑤𐑦𐑑𐑼𐑦𐑯𐑩𐑕	sɒlɪtərɪnəs	NN1	RSSB	high
solitarious	𐑕𐑪𐑤𐑦𐑑𐑧𐑮𐑦𐑩𐑕	ˌsɒlɪˈteriəs	AJ0	RGAM	high
solitarious	𐑕𐑪𐑤𐑦𐑑𐑺𐑦𐑩𐑕	sɒlɪteəriəs	AJ0	RSSB	high
solitudinarian	𐑕𐑪𐑤𐑦𐑑𐑫𐑛𐑩𐑯𐑧𐑮𐑦𐑩𐑯	ˌsɒlɪˌtudəˈneriən	NN1	RGAM	high
solitudinarian	𐑕𐑪𐑤𐑦𐑑𐑿𐑛𐑦𐑯𐑺𐑦𐑼𐑯	sɒlɪtjuːdɪneəriəRn	NN1	RSSB	high
solleret	𐑕𐑪𐑤𐑼𐑧𐑑	sɒləret	NN1	RSSB	high
solomon islands	𐑕𐑪𐑤𐑩𐑥𐑩𐑯 𐑲𐑤𐑩𐑯𐑛𐑟	ˈsɒləmən ˈaɪləndz	NP0	RSSB	high
solomonian	𐑕𐑪𐑤𐑩𐑥𐑴𐑯𐑾𐑯	sɒləˈməʊnɪən	AJ0	RSSB	high
solonian	𐑕𐑩𐑤𐑴𐑯𐑦𐑩𐑯	səˈləʊniən	AJ0	RSSB	high
solonian	𐑕𐑴-	səʊˈ-	AJ0	RSSB	high
solosexual	𐑕𐑴𐑤𐑴𐑕𐑧𐑒𐑖𐑫𐑩𐑤	ˌsoʊloʊˈsekʃuəl	AJ0	RGAM	high
solosexual	𐑕𐑴𐑤𐑴𐑕𐑧𐑒𐑖𐑵𐑩𐑤	ˌsəʊləʊˈsekʃuːəl	AJ0	RSSB	high
solum	𐑕𐑴𐑤𐑩𐑥	ˈsəʊləm	NN1	RSSB	high
solution in search of a problem	𐑕𐑩𐑤𐑵𐑖𐑩𐑯 𐑦𐑯 𐑕𐑻𐑗 𐑩𐑝 𐑩 𐑐𐑮𐑪𐑚𐑤𐑩𐑥	səˈluːʃən ɪn ˈsɜːRtʃ əv ə ˈprɒbləm	NN1	RGAM	high
solution in search of a problem	𐑕𐑩𐑤𐑿𐑖𐑩𐑯 𐑦𐑯 𐑕𐑻𐑗 𐑼𐑝 𐑩 𐑐𐑮𐑪𐑚𐑤𐑩𐑥	səljuːʃən ɪn sɜːRtʃ əRv ə prɒbləm	NN1	RSSB	high
soma	𐑕𐑴𐑥𐑩	ˈsoʊmə	NN1	RGAM	high
somatostatin	𐑕𐑴𐑥𐑨𐑑𐑩𐑕𐑑𐑨𐑑𐑩𐑯	soʊˌmætəˈstætən	NN1	RGAM	high
somatostatin	𐑕𐑴𐑥𐑩𐑑𐑴𐑕𐑑𐑨𐑑𐑦𐑯	ˌsəʊmətəʊˈstætɪn	NN1	RSSB	high
somber	𐑕𐑪𐑥𐑚𐑼	ˈsɒmbəR	AJ0	RGAM	high
sombrous	𐑕𐑪𐑥𐑚𐑮𐑩𐑕	sɒmbrəs	AJ0	RSSB	high
someways	𐑕𐑳𐑥𐑢𐑱𐑟	ˈsʌmweɪz	AV0	RSSB	high
somite	𐑕𐑴𐑥𐑲𐑑	ˈsoʊmaɪt	NN1	RGAM	high
somma	𐑕𐑪𐑥𐑩	ˈsɒmə	NN1	RSSB	high
sommelier	𐑕𐑪𐑥𐑥𐑧𐑤𐑦𐑼	sɒmmeliəR	NN1	RSSB	high
sommelière	𐑕𐑷𐑥𐑩𐑤𐑘𐑧𐑮	ˌsɔːməlˈjer	NN1	RGAM	high
somnambulistic	𐑕𐑪𐑥𐑯𐑨𐑥𐑚𐑘𐑩𐑤𐑦𐑕𐑑𐑦𐑒	sɒmˌnæmbjəˈlɪstɪk	AJ0	RSSB	high
somnial	𐑕𐑪𐑥𐑯𐑾𐑤	ˈsɒmnɪəl	AJ0	RSSB	high
somniferous	𐑕𐑪𐑥𐑯𐑦𐑓𐑼𐑩𐑕	sɒmˈnɪfərəs	AJ0	RGAM	high
somniferous	𐑕𐑪𐑥𐑯𐑦𐑓𐑼𐑼𐑕	sɒmnɪfərəRs	AJ0	RSSB	high
somnific	𐑕𐑪𐑥𐑯𐑦𐑓𐑦𐑒	sɒmˈnɪfɪk	AJ0	RSSB	high
somnorific	𐑕𐑪𐑥𐑯𐑼𐑦𐑓𐑦𐑒	sɒmnərɪfɪk	AJ0	RSSB	high
son et lumière	𐑕𐑪𐑯 𐑱 𐑤𐑵𐑥𐑦𐑺	sɒn eɪ luːmɪeəR	NN1	RSSB	high
son et lumière	𐑕𐑷𐑯 𐑱 𐑤𐑫𐑥𐑦𐑘𐑺	ˌsɔːn eɪ ˌlumiˈjeər	NN1	RGAM	high
son of a nutcracker	𐑕𐑳𐑯 𐑳𐑝 𐑩 𐑯𐑳𐑑𐑒𐑮𐑨𐑒𐑼	ˈsʌn ʌv ə ˈnʌtkrækəR	ITJ	RGAM	high
sondage	𐑕𐑪𐑯𐑛𐑭𐑠	ˈsɒndɑːʒ	NN1	RSSB	high
sonde	𐑕𐑪𐑯𐑛	sɒnd	NN1	RSSB	high
sonder	𐑕𐑪𐑯𐑛𐑼	ˈsɒndəR	NN1	RGAM	high
sone	𐑕𐑴𐑯	soʊn	NN1	RGAM	high
songcraft	𐑕𐑪𐑙𐑒𐑮𐑭𐑓𐑑	sɒŋkrɑːft	NN1	RSSB	high
songcraft	𐑕𐑷𐑙𐑒𐑮𐑨𐑓𐑑	ˈsɔːŋkræft	NN1	RGAM	high
songy	𐑕𐑪𐑙𐑦	sɒŋi	AJ0	RGAM	high
songy	𐑕𐑷𐑙𐑦	sɔːŋi	AJ0	RGAM	high
sonogram	𐑕𐑪𐑯𐑩𐑜𐑮𐑨𐑥	ˈsɒnəˌɡræm	NN1	RGAM	high
sonogram	𐑕𐑴𐑯𐑩𐑜𐑮𐑨𐑥	səʊnəɡræm	NN1	RSSB	high
sonorific	𐑕𐑪𐑯𐑼𐑦𐑓𐑦𐑒	sɒnərɪfɪk	AJ0	RSSB	high
sonship	𐑕𐑳𐑯𐑖𐑦𐑐	ˈsʌnʃɪp	NN1	RSSB	high
sony	𐑕𐑴𐑯𐑦	ˈsəʊni	NP0	RSSB	high
sooey	𐑕𐑫𐑦	suˈi	ITJ	RGAM	high
sooey	𐑕𐑵𐑦	ˌsuːˈi	ITJ	RGAM	high
soonish	𐑕𐑵𐑯𐑦𐑖	ˈsuːnɪʃ	AV0	RSSB	high
soother	𐑕𐑫𐑞𐑼	ˈsuðəR	NN1	RGAM	high
soothsay	𐑕𐑫𐑔𐑕𐑱	ˈsuθˌseɪ	VVI	RGAM	high
sophi	𐑕𐑪𐑓𐑰	ˈsɒfiː	NN1	RSSB	high
sophi	𐑕𐑪𐑓𐑲	ˈsɒfaɪ	NN1	RSSB	high
sopho-	𐑕𐑩𐑓𐑪	səˈfɒ	UNC	RSSB	high
sopho-	𐑕𐑪𐑓𐑩-	ˈsɒfə-	UNC	RSSB	high
sophoclean	𐑕𐑪𐑓𐑩𐑒𐑤𐑰𐑩𐑯	sɒfəˈkliːən	AJ0	RSSB	high
sophomoric	𐑕𐑪𐑓𐑩𐑥𐑪𐑮𐑦𐑒	sɒfəmɒrɪk	AJ0	RSSB	high
sophomoric	𐑕𐑪𐑓𐑩𐑥𐑸𐑦𐑒	sɒfəˈmɑːRɪk	AJ0	RGAM	high
sophomoric	𐑕𐑪𐑓𐑩𐑥𐑹𐑦𐑒	sɒfəmɔːrɪk	AJ0	RSSB	high
sophont	𐑕𐑴𐑓𐑪𐑯𐑑	ˈsoʊfɒnt	NN1	RGAM	high
sophophobia	𐑕𐑪𐑓𐑩𐑓𐑴𐑚𐑾	sɒfəˈfəʊbɪə	NN1	RSSB	high
sophronia	𐑕𐑩𐑓𐑮𐑴𐑯𐑦𐑩	səfrəʊniə	NP0	RSSB	high
sopor	𐑕𐑴𐑐𐑼	səʊpəR	NN1	RSSB	high
sorb	𐑕𐑹𐑚	sɔːRb	NN1	RSSB	high
sorbian	𐑕𐑹𐑚𐑦𐑩𐑯	sɔːRbiən	NP0	RSSB	high
sorbianize	𐑕𐑹𐑚𐑦𐑩𐑯𐑲𐑟	ˈsɔːrbiənaɪz	VVI	RGAM	high
sorbitol	𐑕𐑹𐑚𐑦𐑑𐑪𐑤	sɔːRbɪtɒl	NN1	RSSB	high
sorbitol	𐑕𐑹𐑚𐑦𐑑𐑷𐑤	ˈsɔːRbɪˌtɔːl	NN1	RGAM	high
sordes	𐑕𐑪𐑮𐑛𐑦𐑟	ˈsordiz	NN1	RGAM	high
sordes	𐑕𐑹𐑛𐑰𐑟	sɔːRdiːz	NN1	RSSB	high
sordidity	𐑕𐑹𐑛𐑦𐑛𐑦𐑑𐑦	sɔːRdɪdɪti	NN1	RSSB	high
sorn	𐑕𐑹𐑯	sɔːRn	NN1	RSSB	high
sorner	𐑕𐑹𐑯𐑼	sɔːRnəR	NN1	RSSB	high
sororal	𐑕𐑼𐑹𐑩𐑤	səˈrɔːRəl	AJ0	RGAM	high
sororal	𐑕𐑼𐑹𐑼𐑤	sərɔːrəRl	AJ0	RSSB	high
sororial	𐑕𐑼𐑹𐑦𐑩𐑤	səˈrɔːRiəl	AJ0	RGAM	high
sororial	𐑕𐑼𐑹𐑾𐑤	sərɔːrɪəl	AJ0	RSSB	high
sorsogon	𐑕𐑹𐑕𐑩𐑜𐑷𐑯	ˈsɔːRsəɡɔːn	NP0	RGAM	high
sorta	𐑕𐑹𐑑𐑩	sɔːRtə	AV0	RSSB	high
sortable	𐑕𐑹𐑑𐑩𐑚𐑩𐑤	sɔːRtəbəl	AJ0	RSSB	high
sortilegious	𐑕𐑹𐑑𐑦𐑤𐑰𐑡𐑩𐑕	sɔːRtɪˈliːdʒəs	AJ0	RGAM	high
sortition	𐑕𐑹𐑑𐑦𐑖𐑩𐑯	sɔːRtɪʃən	NN1	RSSB	high
sosa	𐑕𐑴𐑕𐑩	ˈsoʊsə	NP0	RGAM	high
sosh	𐑕𐑴𐑖	səʊʃ	NN1	RSSB	high
sosh meed	𐑕𐑴𐑖 𐑥𐑦𐑛	soʊʃ mid	NN1	RGAM	high
soshed	𐑕𐑪𐑖𐑑	ˈsɒʃt	AJ0	RSSB	high
sostrum	𐑕𐑪𐑕𐑑𐑮𐑩𐑥	sɒstrəm	NN1	RSSB	high
sotalol	𐑕𐑴𐑑𐑩𐑤𐑷𐑤	ˈsoʊtəˌlɔːl	NN1	RGAM	high
soteriological	𐑕𐑴𐑑𐑽𐑾𐑫𐑤𐑪𐑡𐑦𐑒𐑩𐑤	səʊtɪərɪəʊlɒdʒɪkəl	AJ0	RSSB	high
sothic	𐑕𐑪𐑔𐑦𐑒	ˈsɒθɪk	AJ0	RSSB	high
sothic	𐑕𐑴𐑔𐑦𐑒	ˈsəʊθɪk	AJ0	RSSB	high
sotol	𐑕𐑴𐑑𐑴𐑤	ˈsəʊtəʊl	NN1	RSSB	high
sotonian	𐑕𐑴𐑑𐑴𐑯𐑦𐑩𐑯	səʊˈtəʊniən	NN1	RSSB	high
sotto	𐑕𐑪𐑑𐑴	ˈsɒtəʊ	AV0	RSSB	high
sotto	𐑕𐑴𐑑𐑴	ˈsəʊtəʊ	AV0	RSSB	high
souchy	𐑕𐑫𐑖𐑦	ˈsuʃi	NN1	RGAM	high
souchy	𐑕𐑫𐑗𐑦	ˈsutʃi	NN1	RGAM	high
souchy	𐑕𐑵𐑖𐑦	ˈsuːʃi	NN1	RSSB	high
souchy	𐑕𐑵𐑗𐑦	ˈsuːtʃi	NN1	RSSB	high
soufflé	𐑕𐑵𐑓𐑤𐑱	ˈsuːfleɪ	NN1	RSSB	high
soul sister	𐑕𐑴𐑤 𐑕𐑦𐑕𐑑𐑼	soʊl ˈsɪstəR	NN1	RGAM	high
soul-searching	𐑕𐑴𐑤𐑕𐑼𐑗𐑦𐑙	ˈsoʊlˌsərtʃɪŋ	AJ0	RGAM	high
soulache	𐑕𐑷𐑤𐑱𐑒	ˈsɔːlˌeɪk	NN1	RGAM	high
soulslike	𐑕𐑴𐑤𐑟𐑤𐑲𐑒	ˈsoʊlzlaɪk	NN1	RGAM	high
souly	𐑕𐑴𐑤𐑦	ˈsoʊli	AJ0	RGAM	high
sound bite	𐑕𐑬𐑯𐑛𐑚𐑲𐑑	ˈsaʊndbaɪt	NN1	RSSB	high
sound law	𐑕𐑬𐑯𐑛 𐑤𐑪	ˈsaʊnd lɒ	NN1	RGAM	high
sound law	𐑕𐑬𐑯𐑛 𐑤𐑷	ˈsaʊnd lɔː	NN1	RSSB	high
soundbar	𐑕𐑬𐑯𐑛𐑚𐑸	ˈsaʊndˌbɑːR	NN1	RGAM	high
soundlore	𐑕𐑬𐑯𐑛𐑤𐑹	saʊndlɔːR	NN1	RSSB	high
soup du jour	𐑕𐑫𐑐 𐑛𐑩 𐑠𐑫𐑮	ˌsup də ˈʒʊr	NN1	RGAM	high
soup du jour	𐑕𐑫𐑐 𐑛𐑫 𐑠𐑫𐑮	ˌsup du ˈʒʊr	NN1	RGAM	high
soup du jour	𐑕𐑵𐑐 𐑛𐑵 𐑠𐑫𐑼	suːp duː ʒʊəR	NN1	RSSB	high
souper	𐑕𐑫𐑐𐑼	ˈsupəR	NN1	RGAM	high
souper	𐑕𐑵𐑐𐑼	suːpəR	NN1	RSSB	high
sourceable	𐑕𐑹𐑕𐑩𐑚𐑩𐑤	ˈsɔːRsəbəl	AJ0	RGAM	high
sourdine	𐑕𐑫𐑼𐑛𐑰𐑯	sʊəRdiːn	NN1	RSSB	high
sourdough	𐑕𐑬𐑼𐑛𐑴	ˈsaʊəRˌdoʊ	NN1	RGAM	high
souter	𐑕𐑫𐑑𐑼	ˈsutəR	NN1	RGAM	high
souter	𐑕𐑵𐑑𐑼	suːtəR	NN1	RSSB	high
souter	𐑕𐑿𐑑𐑼	sjuːtəR	NP0	RSSB	high
