type	word	pos	var	ipa	shaw_fragment	full_ipa	full_shaw	confidence
fragment-spec	Silurian	NP0	UNC	saɪ-	𐑕𐑲-	səRlʊɚiən	𐑕𐑼𐑤𐑫ɚ𐑦𐑩𐑯	1
fragment-spec	Singapore	NP0	UNC	sɪŋʌ-	𐑕𐑦𐑙𐑳-	sɪŋəRpɔːR	𐑕𐑦𐑙𐑼𐑐𐑹	1
fragment-spec	Singapore	NP0	UNC	-por	-𐑐𐑪𐑮	sɪŋəRpɔːR	𐑕𐑦𐑙𐑼𐑐𐑹	89
fragment-spec	Singapore	NN1	UNC	sɪŋʌ-	𐑕𐑦𐑙𐑳-	sɪŋəRpɔːR	𐑕𐑦𐑙𐑼𐑐𐑹	1
fragment-spec	Singapore	NN1	UNC	-por	-𐑐𐑪𐑮	sɪŋəRpɔːR	𐑕𐑦𐑙𐑼𐑐𐑹	89
fragment-spec	siong	AJ0	UNC	ɕj-	ɕ𐑘-	sjɔŋ˦	𐑕𐑘𐑷𐑙˦	1
fragment-spec	Slovenian	AJ0	UNC	-njən	-𐑯𐑘𐑩𐑯	sləˈviːniən	𐑕𐑤𐑩𐑝𐑰𐑯𐑦𐑩𐑯	89
fragment-spec	Slovenian	NN1	UNC	-njən	-𐑯𐑘𐑩𐑯	sləˈviːniən	𐑕𐑤𐑩𐑝𐑰𐑯𐑦𐑩𐑯	89
fragment-spec	smatter	VVI	UNC	-ɾəR	-ɾ𐑼	smætəR	𐑕𐑥𐑨𐑑𐑼	1
fragment-spec	smatter	NN1	UNC	-ɾəR	-ɾ𐑼	smætəR	𐑕𐑥𐑨𐑑𐑼	1
fragment-spec	soft Brexit	NP0	UNC	-breɡzɘt	-𐑚𐑮𐑧𐑜𐑟ɘ𐑑	sɔft breksɘt	𐑕𐑷𐑓𐑑 𐑚𐑮𐑧𐑒𐑕ɘ𐑑	1
fragment-spec	software	NN1	UNC	-wer	-𐑢𐑧𐑮	sɒftwer	𐑕𐑪𐑓𐑑𐑢𐑧𐑮	89
fragment-spec	solifidian	NN1	UNC	sɑl-	𐑕ɑ𐑤-	ˌsoʊləˈfɪdiən	𐑕𐑴𐑤𐑩𐑓𐑦𐑛𐑦𐑩𐑯	1
fragment-spec	solifidian	NN1	UNC	sɒl-	𐑕𐑪𐑤-	ˌsoʊləˈfɪdiən	𐑕𐑴𐑤𐑩𐑓𐑦𐑛𐑦𐑩𐑯	89
fragment-spec	solifidian	AJ0	UNC	sɑl-	𐑕ɑ𐑤-	ˌsoʊləˈfɪdiən	𐑕𐑴𐑤𐑩𐑓𐑦𐑛𐑦𐑩𐑯	1
fragment-spec	solifidian	AJ0	UNC	sɒl-	𐑕𐑪𐑤-	ˌsoʊləˈfɪdiən	𐑕𐑴𐑤𐑩𐑓𐑦𐑛𐑦𐑩𐑯	89
fragment-spec	Sophia	NP0	UNC	-pʰ-	-𐑐ʰ-	ˈsofɪjɑ	𐑕𐑪𐑓𐑦𐑘ɑ	1
fragment-spec	Sophia	NN1	UNC	-pʰ-	-𐑐ʰ-	ˈsofɪjɑ	𐑕𐑪𐑓𐑦𐑘ɑ	1
fragment-spec	soyjak	NN1	UNC	-jɑːk	-𐑘𐑭𐑒	ˈsɔɪdʒæk	𐑕𐑶𐑡𐑨𐑒	89
fragment-spec	soyjak	VVI	UNC	-jɑːk	-𐑘𐑭𐑒	ˈsɔɪdʒæk	𐑕𐑶𐑡𐑨𐑒	89
fragment-spec	spatulous	AJ0	UNC	-tʃʊ-	-𐑗𐑫-	ˈspætjələs	𐑕𐑐𐑨𐑑𐑘𐑩𐑤𐑩𐑕	89
fragment-spec	spikenel	NN1	UNC	ˈspaɪk-	𐑕𐑐𐑲𐑒-	ˈspɪknəl	𐑕𐑐𐑦𐑒𐑯𐑩𐑤	89
fragment-spec	spinescent	AJ0	UNC	spʌɪ-	𐑕𐑐𐑳𐑦-	spaɪˈnesənt	𐑕𐑐𐑲𐑯𐑧𐑕𐑩𐑯𐑑	89
fragment-spec	spinescent	AJ0	UNC	spʌi-	𐑕𐑐𐑳𐑦-	spaɪˈnesənt	𐑕𐑐𐑲𐑯𐑧𐑕𐑩𐑯𐑑	89
fragment-spec	spinescent	AJ0	UNC	-ˈnes-	-𐑯𐑧𐑕-	spaɪˈnesənt	𐑕𐑐𐑲𐑯𐑧𐑕𐑩𐑯𐑑	89
fragment-spec	spinescent	AJ0	UNC	spəi-	𐑕𐑐𐑩𐑦-	spaɪˈnesənt	𐑕𐑐𐑲𐑯𐑧𐑕𐑩𐑯𐑑	89
fragment-spec	spinescent	AJ0	UNC	-ʌnt	-𐑳𐑯𐑑	spaɪˈnesənt	𐑕𐑐𐑲𐑯𐑧𐑕𐑩𐑯𐑑	89
fragment-spec	split infinitive	NN1	UNC	-nə-	-𐑯𐑩-	splɪt ɪnˈfɪnɪtɪv	𐑕𐑐𐑤𐑦𐑑 𐑦𐑯𐑓𐑦𐑯𐑦𐑑𐑦𐑝	89
fragment-spec	statesmen	NN1	UNC	-men	-𐑥𐑧𐑯	ˈsteɪtsmən	𐑕𐑑𐑱𐑑𐑕𐑥𐑩𐑯	89
fragment-spec	stereotypical	AJ0	UNC	stɪəR-	𐑕𐑑𐑽-	steriːəRtɪpɪkəl	𐑕𐑑𐑧𐑮𐑰𐑼𐑑𐑦𐑐𐑦𐑒𐑩𐑤	89
fragment-spec	stereotypical	AJ0	UNC	stiːə-	𐑕𐑑𐑰𐑩-	steriːəRtɪpɪkəl	𐑕𐑑𐑧𐑮𐑰𐑼𐑑𐑦𐑐𐑦𐑒𐑩𐑤	1
fragment-spec	stereotypical	AJ0	UNC	stir-	𐑕𐑑𐑦𐑮-	steriːəRtɪpɪkəl	𐑕𐑑𐑧𐑮𐑰𐑼𐑑𐑦𐑐𐑦𐑒𐑩𐑤	89
fragment-spec	stereotypical	AJ0	UNC	sʈɪjəʳ-	𐑕ʈ𐑦𐑘𐑩ʳ-	steriːəRtɪpɪkəl	𐑕𐑑𐑧𐑮𐑰𐑼𐑑𐑦𐑐𐑦𐑒𐑩𐑤	1
fragment-spec	stereotypical	AJ0	UNC	sʈiːɾ-	𐑕ʈ𐑰ɾ-	steriːəRtɪpɪkəl	𐑕𐑑𐑧𐑮𐑰𐑼𐑑𐑦𐑐𐑦𐑒𐑩𐑤	1
fragment-spec	stereotypy	NN1	UNC	stɪər-	𐑕𐑑𐑽-	steriəRtaɪpi	𐑕𐑑𐑧𐑮𐑦𐑼𐑑𐑲𐑐𐑦	89
fragment-spec	stereotypy	NN1	UNC	-ioʊ-	-𐑦𐑴-	steriəRtaɪpi	𐑕𐑑𐑧𐑮𐑦𐑼𐑑𐑲𐑐𐑦	1
fragment-spec	stomach	NN1	UNC	ʂʈʌ-	ʂʈ𐑳-	ˈstʌmək	𐑕𐑑𐑳𐑥𐑩𐑒	1
fragment-spec	stomach	VVI	UNC	ʂʈʌ-	ʂʈ𐑳-	ˈstʌmək	𐑕𐑑𐑳𐑥𐑩𐑒	1
fragment-spec	stravaig	VVI	UNC	st̪rə-	𐑕𐑑̪𐑮𐑩-	strəveɪɡ	𐑕𐑑𐑮𐑩𐑝𐑱𐑜	1
fragment-spec	stravaig	NN1	UNC	st̪rə-	𐑕𐑑̪𐑮𐑩-	strəveɪɡ	𐑕𐑑𐑮𐑩𐑝𐑱𐑜	1
fragment-spec	stroopwafel	NN1	UNC	struːp-	𐑕𐑑𐑮𐑵𐑐-			89
fragment-spec	subspecies	NN1	UNC	-ʃƏz	-𐑖𐑩𐑟	ˈsʌbspiːʃiːz	𐑕𐑳𐑚𐑕𐑐𐑰𐑖𐑰𐑟	89
fragment-spec	subspecies	NN1	UNC	-siːz	-𐑕𐑰𐑟	ˈsʌbspiːʃiːz	𐑕𐑳𐑚𐑕𐑐𐑰𐑖𐑰𐑟	89
fragment-spec	suka-suka	AV0	UNC	-sukə-	-𐑕𐑫𐑒𐑩-	ˈsuka ˌsuka	𐑕𐑫𐑒𐑨 𐑕𐑫𐑒𐑨	89
fragment-spec	summit	PNP	UNC	ˈsʊ-	𐑕𐑫-	ˈsʌmɪt	𐑕𐑳𐑥𐑦𐑑	89
fragment-spec	summon auntie	NN1	UNC	-i˦˧	-𐑦˦˧	ˈsʌmən ˈɑnti	𐑕𐑳𐑥𐑩𐑯 ɑ𐑯𐑑𐑦	1
fragment-spec	sumpah	VVI	UNC	ˈsum˨˧-	𐑕𐑫𐑥˨˧-	ˈsumpa	𐑕𐑫𐑥𐑐𐑨	1
fragment-spec	sundry	AV0	UNC	sʌn-	𐑕𐑳𐑯-	sʌndri	𐑕𐑳𐑯𐑛𐑮𐑦	1
fragment-spec	superior	AJ0	UNC	səR-	𐑕𐑼-	sʉːpɪəriːəR	𐑕ʉː𐑐𐑽𐑰𐑼	30
fragment-spec	superior	NN1	UNC	səR-	𐑕𐑼-	sʉːpɪəriːəR	𐑕ʉː𐑐𐑽𐑰𐑼	30
fragment-spec	Susan	NP0	UNC	ˈsjuː-	𐑕𐑿-	ˈsuːzən	𐑕𐑵𐑟𐑩𐑯	89
fragment-spec	suspensible	AJ0	UNC	-əbəl	-𐑩𐑚𐑩𐑤	səsˈpensɪbəl	𐑕𐑩𐑕𐑐𐑧𐑯𐑕𐑦𐑚𐑩𐑤	89
fragment-spec	Suzanne	NP0	UNC	-zɑːn	-𐑟𐑭𐑯	suːˈzæn	𐑕𐑵𐑟𐑨𐑯	89
fragment-spec	swadeshi	NN1	UNC	-ˈdeɪ-	-𐑛𐑱-	swəˈdeʃi	𐑕𐑢𐑩𐑛𐑧𐑖𐑦	89
fragment-spec	swee	AJ0	UNC	swi˨˦ -	𐑕𐑢𐑦˨˦ -	swi˦˨	𐑕𐑢𐑦˦˨	1
fragment-spec	syncretic	AJ0	UNC	sɪŋ-	𐑕𐑦𐑙-	sɪnkretɪk	𐑕𐑦𐑯𐑒𐑮𐑧𐑑𐑦𐑒	1
fragment-spec	syncretic	AJ0	UNC	siŋ-	𐑕𐑦𐑙-	sɪnkretɪk	𐑕𐑦𐑯𐑒𐑮𐑧𐑑𐑦𐑒	1
fragment-spec	syscovery	NN1	UNC	-kʌvri	-𐑒𐑳𐑝𐑮𐑦	sɪskʌvəri	𐑕𐑦𐑕𐑒𐑳𐑝𐑼𐑦	89
fragment-spec	Szechwan	NP0	UNC	ˈsʊ-	𐑕𐑫-	ˈseˌtʃwɑn	𐑕𐑧𐑗𐑢ɑ𐑯	89
fragment-spec	table	NN1	UNC	-äl	-ä𐑤	ˈteɪbəl	𐑑𐑱𐑚𐑩𐑤	1
fragment-spec	table	VVI	UNC	-äl	-ä𐑤	ˈteɪbəl	𐑑𐑱𐑚𐑩𐑤	1
fragment-spec	table d'hôte	NN1	UNC	ˌtɑːbəl -	𐑑𐑭𐑚𐑩𐑤 -	ˌtɑːblə ˈdəʊt	𐑑𐑭𐑚𐑤𐑩 𐑛𐑴𐑑	89
fragment-spec	table d'hôte	AJ0	UNC	ˌtɑːbəl -	𐑑𐑭𐑚𐑩𐑤 -	ˌtɑːblə ˈdəʊt	𐑑𐑭𐑚𐑤𐑩 𐑛𐑴𐑑	89
fragment-spec	tachygraphy	NN1	UNC	tə-	𐑑𐑩-	tækɪɡrəfi	𐑑𐑨𐑒𐑦𐑜𐑮𐑩𐑓𐑦	1
fragment-spec	tahina	NN1	UNC	tə-	𐑑𐑩-	tɑːˈhiːnə	𐑑𐑭𐑣𐑰𐑯𐑩	89
fragment-spec	tai ji	NN1	UNC	- tɕ˭-	- 𐑑ɕ˭-	ˈt˭aɪ˩ ts˭iː˩	𐑑˭𐑲˩ 𐑑𐑕˭𐑰˩	1
fragment-spec	Tai'an	NP0	UNC	-æn	-𐑨𐑯	ˈtaɪˌɑn	𐑑𐑲ɑ𐑯	89
fragment-spec	Taichung	NP0	UNC	-tʃʌŋ	-𐑗𐑳𐑙	ˈtaɪˈdʒʊŋ	𐑑𐑲𐑡𐑫𐑙	89
fragment-spec	Tajikistan	NP0	UNC	tɑː-	𐑑𐑭-	təˈdʒiːkɪˌstɑːn	𐑑𐑩𐑡𐑰𐑒𐑦𐑕𐑑𐑭𐑯	89
fragment-spec	Tajikistan	NP0	UNC	tæ-	𐑑𐑨-	təˈdʒiːkɪˌstɑːn	𐑑𐑩𐑡𐑰𐑒𐑦𐑕𐑑𐑭𐑯	89
fragment-spec	Tajikistan	NP0	UNC	-stæn	-𐑕𐑑𐑨𐑯	təˈdʒiːkɪˌstɑːn	𐑑𐑩𐑡𐑰𐑒𐑦𐑕𐑑𐑭𐑯	89
fragment-spec	Tanakh	NP0	UNC	tə-	𐑑𐑩-	tɑˈnɑx	𐑑ɑ𐑯ɑx	89
fragment-spec	Tangshan	NP0	UNC	tɑŋ-	𐑑ɑ𐑙-	tæŋˈʃæn	𐑑𐑨𐑙𐑖𐑨𐑯	1
fragment-spec	Tangshan	NP0	UNC	-ˈʃɑn	-𐑖ɑ𐑯	tæŋˈʃæn	𐑑𐑨𐑙𐑖𐑨𐑯	1
fragment-spec	target	NN1	UNC	-dʒeʈ	-𐑡𐑧ʈ	tʌːɡɪt	𐑑𐑳ː𐑜𐑦𐑑	1
fragment-spec	target	VVI	UNC	-dʒeʈ	-𐑡𐑧ʈ	tʌːɡɪt	𐑑𐑳ː𐑜𐑦𐑑	1
fragment-spec	Taroko	NP0	UNC	tɑ-	𐑑ɑ-	təroʊkoʊ	𐑑𐑼𐑴𐑒𐑴	1
fragment-spec	tartan	NN1	UNC	tær-	𐑑𐑨𐑮-	tɑrtən	𐑑ɑ𐑮𐑑𐑩𐑯	89
fragment-spec	tartan	AJ0	UNC	tær-	𐑑𐑨𐑮-	tɑrtən	𐑑ɑ𐑮𐑑𐑩𐑯	89
fragment-spec	tartan	VVI	UNC	tær-	𐑑𐑨𐑮-	tɑrtən	𐑑ɑ𐑮𐑑𐑩𐑯	89
fragment-spec	tartans	NN1	UNC	tær-	𐑑𐑨𐑮-	tɑrtənz	𐑑ɑ𐑮𐑑𐑩𐑯𐑟	89
fragment-spec	tartans	VVI	UNC	tær-	𐑑𐑨𐑮-	tɑrtənz	𐑑ɑ𐑮𐑑𐑩𐑯𐑟	89
fragment-spec	tastevin	NN1	UNC	-væn	-𐑝𐑨𐑯	ˈtæstəˌven	𐑑𐑨𐑕𐑑𐑩𐑝𐑧𐑯	89
fragment-spec	technopreneur	NN1	UNC	-nʊər	-𐑯𐑫𐑼	teknəʊprənɜːr	𐑑𐑧𐑒𐑯𐑴𐑐𐑮𐑩𐑯𐑻	30
fragment-spec	teh tarik	NN1	UNC	- tarɪk	- 𐑑𐑨𐑮𐑦𐑒	teɪ tɑːrɪk	𐑑𐑱 𐑑𐑸𐑦𐑒	89
fragment-spec	tekiah	NN1	UNC	tɪ-	𐑑𐑦-	tekiˈɑː	𐑑𐑧𐑒𐑦𐑭	89
fragment-spec	Telok Blangah	NP0	UNC	-a˦˧	-𐑨˦˧	ˌtə˧loʔ ˈblaŋ˧a˦	𐑑𐑩˧𐑤𐑪ʔ 𐑚𐑤𐑨𐑙˧𐑨˦	1
fragment-spec	teocalli	NN1	UNC	ˌti-	𐑑𐑦-	ˌteɪəˈkɑli	𐑑𐑱𐑩𐑒ɑ𐑤𐑦	89
fragment-spec	teocalli	NN1	UNC	-oʊ-	-𐑴-	ˌteɪəˈkɑli	𐑑𐑱𐑩𐑒ɑ𐑤𐑦	89
fragment-spec	teocalli	NN1	UNC	-kæ-	-𐑒𐑨-	ˌteɪəˈkɑli	𐑑𐑱𐑩𐑒ɑ𐑤𐑦	89
fragment-spec	terbalik	AJ0	UNC	t˭o˨-	𐑑˭𐑪˨-	t˭əRbɑ˧leʔ˦	𐑑˭𐑼𐑚ɑ˧𐑤𐑧ʔ˦	1
fragment-spec	terrapin	NN1	UNC	-ən	-𐑩𐑯	tærəRpɪn	𐑑𐑨𐑮𐑼𐑐𐑦𐑯	1
fragment-spec	terrazzo	NN1	UNC	te-	𐑑𐑧-	tərɑːtsoʊ	𐑑𐑼𐑭𐑑𐑕𐑴	1
fragment-spec	terrazzo	NN1	UNC	-ræ-	-𐑮𐑨-	tərɑːtsoʊ	𐑑𐑼𐑭𐑑𐑕𐑴	30
fragment-spec	terrazzo	NN1	UNC	-zoʊ	-𐑟𐑴	tərɑːtsoʊ	𐑑𐑼𐑭𐑑𐑕𐑴	1
fragment-spec	teshuva	NN1	UNC	tɪ-	𐑑𐑦-	teˈʃuːvə	𐑑𐑧𐑖𐑵𐑝𐑩	89
fragment-spec	tetraptych	NN1	UNC	te-	𐑑𐑧-	tətræptɪk	𐑑𐑩𐑑𐑮𐑨𐑐𐑑𐑦𐑒	1
fragment-spec	therianthrope	NN1	UNC	θiːr-	𐑔𐑰𐑮-	θeriəRnθroʊp	𐑔𐑧𐑮𐑦𐑼𐑯𐑔𐑮𐑴𐑐	30
fragment-spec	therianthrope	NN1	UNC	-æn-	-𐑨𐑯-	θeriəRnθroʊp	𐑔𐑧𐑮𐑦𐑼𐑯𐑔𐑮𐑴𐑐	1
fragment-spec	thermodynamics	NN1	UNC	-məʊ-	-𐑥𐑴-	θɜːrmoʊdaɪnæmɪks	𐑔𐑻𐑥𐑴𐑛𐑲𐑯𐑨𐑥𐑦𐑒𐑕	1
fragment-spec	thermodynamics	NN1	UNC	-mə-	-𐑥𐑩-	θɜːrmoʊdaɪnæmɪks	𐑔𐑻𐑥𐑴𐑛𐑲𐑯𐑨𐑥𐑦𐑒𐑕	1
fragment-spec	thermodynamics	NN1	UNC	-dɪ-	-𐑛𐑦-	θɜːrmoʊdaɪnæmɪks	𐑔𐑻𐑥𐑴𐑛𐑲𐑯𐑨𐑥𐑦𐑒𐑕	1
fragment-spec	Thomas	NN1	UNC	ˈʈʰ-	ʈʰ-	ˈt̪ʰɔməs	𐑑̪ʰ𐑷𐑥𐑩𐑕	1
fragment-spec	Thomas	NP0	UNC	ˈʈʰ-	ʈʰ-	ˈt̪ʰɔməs	𐑑̪ʰ𐑷𐑥𐑩𐑕	1
fragment-spec	thrapple	NN1	UNC	θrɔ-	𐑔𐑮𐑷-	θræpəl	𐑔𐑮𐑨𐑐𐑩𐑤	89
fragment-spec	thrapple	VVI	UNC	θrɔ-	𐑔𐑮𐑷-	θræpəl	𐑔𐑮𐑨𐑐𐑩𐑤	89
fragment-spec	Tibetic	AJ0	UNC	təˈ-	𐑑𐑩-	tɪˈbetɪk	𐑑𐑦𐑚𐑧𐑑𐑦𐑒	89
fragment-spec	tic douloureux	NN1	UNC	-rø	-𐑮ø	tɪk duːləruː	𐑑𐑦𐑒 𐑛𐑵𐑤𐑼𐑵	1
fragment-spec	tikam-tikam	NN1	UNC	ˈt˭i-	𐑑˭𐑦-	ˈt˭ɪk˭am ˌt˭ɪk˭am	𐑑˭𐑦𐑒˭𐑨𐑥 𐑑˭𐑦𐑒˭𐑨𐑥	1
fragment-spec	tikam-tikam	VVI	UNC	ˈt˭i-	𐑑˭𐑦-	ˈt˭ɪk˭am ˌt˭ɪk˭am	𐑑˭𐑦𐑒˭𐑨𐑥 𐑑˭𐑦𐑒˭𐑨𐑥	1
fragment-spec	tikam-tikam	AJ0	UNC	ˈt˭i-	𐑑˭𐑦-	ˈt˭ɪk˭am ˌt˭ɪk˭am	𐑑˭𐑦𐑒˭𐑨𐑥 𐑑˭𐑦𐑒˭𐑨𐑥	1
fragment-spec	tikkun	NN1	UNC	tɪ-	𐑑𐑦-	tiːˈkuːn	𐑑𐑰𐑒𐑵𐑯	89
fragment-spec	Toa Payoh	NP0	UNC	ˌtoː-	𐑑𐑪ː-	ˌtwɔː ˈpaː˧joː˦	𐑑𐑢𐑷 𐑐𐑨ː˧𐑘𐑪ː˦	1
fragment-spec	Toa Payoh	NP0	UNC	-joː˦˧	-𐑘𐑪ː˦˧	ˌtwɔː ˈpaː˧joː˦	𐑑𐑢𐑷 𐑐𐑨ː˧𐑘𐑪ː˦	1
fragment-spec	tomato	NN1	UNC	tʰɵ-	𐑑ʰɵ-	tʰəˈmeɪɾo	𐑑ʰ𐑩𐑥𐑱ɾ𐑪	1
fragment-spec	tomato	NN1	UNC	-ma-	-𐑥𐑨-	tʰəˈmeɪɾo	𐑑ʰ𐑩𐑥𐑱ɾ𐑪	89
fragment-spec	tomato	AJ0	UNC	tʰɵ-	𐑑ʰɵ-	tʰəˈmeɪɾo	𐑑ʰ𐑩𐑥𐑱ɾ𐑪	1
fragment-spec	tomato	AJ0	UNC	-ma-	-𐑥𐑨-	tʰəˈmeɪɾo	𐑑ʰ𐑩𐑥𐑱ɾ𐑪	89
fragment-spec	tomato	VVI	UNC	tʰɵ-	𐑑ʰɵ-	tʰəˈmeɪɾo	𐑑ʰ𐑩𐑥𐑱ɾ𐑪	1
fragment-spec	tomato	VVI	UNC	-ma-	-𐑥𐑨-	tʰəˈmeɪɾo	𐑑ʰ𐑩𐑥𐑱ɾ𐑪	89
fragment-spec	tombalik	AJ0	UNC	t˭ɔm-	𐑑˭𐑷𐑥-	t˭omˈbɑleʔ	𐑑˭𐑪𐑥𐑚ɑ𐑤𐑧ʔ	1
fragment-spec	tomorrow	AV0	UNC	tʊ-	𐑑𐑫-	ðəRmɒræ	𐑞𐑼𐑥𐑪𐑮𐑨	1
fragment-spec	tomorrow	NN1	UNC	tʊ-	𐑑𐑫-	ðəRmɒræ	𐑞𐑼𐑥𐑪𐑮𐑨	1
fragment-spec	tonguely	AJ0	UNC	-ɡli	-𐑜𐑤𐑦	ˈtʌŋli	𐑑𐑳𐑙𐑤𐑦	89
fragment-spec	tonguely	AV0	UNC	-ɡli	-𐑜𐑤𐑦	ˈtʌŋli	𐑑𐑳𐑙𐑤𐑦	89
fragment-spec	toujours perdrix	UNC	UNC	-ʒur-	-𐑠𐑫𐑮-	tuʒʊr perdri	𐑑𐑫𐑠𐑫𐑮 𐑐𐑧𐑮𐑛𐑮𐑦	30
fragment-spec	tourtière	NN1	UNC	tor-	𐑑𐑪𐑮-	tʊɚtjeɚ	𐑑𐑫ɚ𐑑𐑘𐑧ɚ	30
fragment-spec	transpacific	AJ0	UNC	-trænz-	-𐑑𐑮𐑨𐑯𐑟-	trænspəsɪfɪk	𐑑𐑮𐑨𐑯𐑕𐑐𐑩𐑕𐑦𐑓𐑦𐑒	89
fragment-spec	transparency	NN1	UNC	trænz-	𐑑𐑮𐑨𐑯𐑟-	trænsperəRnsi	𐑑𐑮𐑨𐑯𐑕𐑐𐑧𐑮𐑼𐑯𐑕𐑦	30
fragment-spec	transparent	AJ0	UNC	trænz-	𐑑𐑮𐑨𐑯𐑟-	trænspærəRnt	𐑑𐑮𐑨𐑯𐑕𐑐𐑨𐑮𐑼𐑯𐑑	30
fragment-spec	transparent	NN1	UNC	trænz-	𐑑𐑮𐑨𐑯𐑟-	trænspærəRnt	𐑑𐑮𐑨𐑯𐑕𐑐𐑨𐑮𐑼𐑯𐑑	30
fragment-spec	transphonologization	NN1	UNC	-rə-	-𐑮𐑩-	trænsfənɒlədʒaɪzeɪʃən	𐑑𐑮𐑨𐑯𐑕𐑓𐑩𐑯𐑪𐑤𐑩𐑡𐑲𐑟𐑱𐑖𐑩𐑯	89
fragment-spec	transphonologization	NN1	UNC	-rɪ-	-𐑮𐑦-	trænsfənɒlədʒaɪzeɪʃən	𐑑𐑮𐑨𐑯𐑕𐑓𐑩𐑯𐑪𐑤𐑩𐑡𐑲𐑟𐑱𐑖𐑩𐑯	89
fragment-spec	transrhenane	AJ0	UNC	trɑːnz-	𐑑𐑮𐑭𐑯𐑟-	trænzreneɪn	𐑑𐑮𐑨𐑯𐑟𐑮𐑧𐑯𐑱𐑯	30
fragment-spec	transrhenane	AJ0	UNC	-riːneɪn	-𐑮𐑰𐑯𐑱𐑯	trænzreneɪn	𐑑𐑮𐑨𐑯𐑟𐑮𐑧𐑯𐑱𐑯	30
fragment-spec	Transylvania	NP0	UNC	-njə	-𐑯𐑘𐑩	trænsəlveɪniə	𐑑𐑮𐑨𐑯𐑕𐑩𐑤𐑝𐑱𐑯𐑦𐑩	1
fragment-spec	tringle	NN1	UNC	-ɡəl	-𐑜𐑩𐑤	tʃrɪŋɡəl	𐑗𐑮𐑦𐑙𐑜𐑩𐑤	1
fragment-spec	triose	NN1	UNC	-oʊz	-𐑴𐑟	traɪoʊs	𐑑𐑮𐑲𐑴𐑕	1
fragment-spec	tuchus	NN1	UNC	-k-	-𐑒-	ˈtʊxəs	𐑑𐑫x𐑩𐑕	89
fragment-spec	Tudela	NP0	UNC	tə-	𐑑𐑩-	tʊˈdelə	𐑑𐑫𐑛𐑧𐑤𐑩	89
fragment-spec	Tudela	NP0	UNC	tu-	𐑑𐑫-	tʊˈdelə	𐑑𐑫𐑛𐑧𐑤𐑩	89
fragment-spec	Turdetani	NN1	UNC	tɝ-	𐑑ɝ-	tʊərdetɑni	𐑑𐑫𐑼𐑛𐑧𐑑ɑ𐑯𐑦	1
fragment-spec	turn a blind eye	VVI	UNC	tɜːRn æɪ-	𐑑𐑻𐑯 𐑨𐑦-	tʌrn ə blaɪnd aɪ	𐑑𐑳𐑮𐑯 𐑩 𐑚𐑤𐑲𐑯𐑛 𐑲	89
fragment-spec	turn a blind eye	VVI	UNC	tøːn æɪ-	𐑑øː𐑯 𐑨𐑦-	tʌrn ə blaɪnd aɪ	𐑑𐑳𐑮𐑯 𐑩 𐑚𐑤𐑲𐑯𐑛 𐑲	1
fragment-spec	turn a blind eye	VVI	UNC	tʌrn e-	𐑑𐑳𐑮𐑯 𐑧-	tʌrn ə blaɪnd aɪ	𐑑𐑳𐑮𐑯 𐑩 𐑚𐑤𐑲𐑯𐑛 𐑲	89
fragment-spec	turn a blind eye	VVI	UNC	ʈəːʳn eː-	ʈ𐑩ːʳ𐑯 𐑧ː-	tʌrn ə blaɪnd aɪ	𐑑𐑳𐑮𐑯 𐑩 𐑚𐑤𐑲𐑯𐑛 𐑲	1
fragment-spec	tutelage	NN1	UNC	-ədʒ	-𐑩𐑡	ˈtjuːtɪlɪdʒ	𐑑𐑿𐑑𐑦𐑤𐑦𐑡	89
fragment-spec	tzaraath	NN1	UNC	tsə-	𐑑𐑕𐑩-	tsɑːrɑːRt	𐑑𐑕𐑸𐑸𐑑	1
fragment-spec	tzaraath	NN1	UNC	s-	𐑕-	tsɑːrɑːRt	𐑑𐑕𐑸𐑸𐑑	1
fragment-spec	tzaraath	NN1	UNC	-θ	-𐑔	tsɑːrɑːRt	𐑑𐑕𐑸𐑸𐑑	1
fragment-spec	ultimate	AJ0	UNC	-ɪt	-𐑦𐑑	ˈʌltɪmət	𐑳𐑤𐑑𐑦𐑥𐑩𐑑	89
fragment-spec	ultimate	NN1	UNC	-ɪt	-𐑦𐑑	ˈʌltɪmət	𐑳𐑤𐑑𐑦𐑥𐑩𐑑	89
fragment-spec	ultimate	VVI	UNC	-ɪt	-𐑦𐑑	ˈʌltɪmət	𐑳𐑤𐑑𐑦𐑥𐑩𐑑	89
fragment-spec	unbelievable	AJ0	UNC	bi-	𐑚𐑦-	ˌʌnbɪˈliːvəbəl	𐑳𐑯𐑚𐑦𐑤𐑰𐑝𐑩𐑚𐑩𐑤	89
fragment-spec	unbelievable	AJ0	UNC	bə-	𐑚𐑩-	ˌʌnbɪˈliːvəbəl	𐑳𐑯𐑚𐑦𐑤𐑰𐑝𐑩𐑚𐑩𐑤	89
fragment-spec	uncleanness	NN1	UNC	ʌŋ-	𐑳𐑙-	ʌnˈklinnəs	𐑳𐑯𐑒𐑤𐑦𐑯𐑯𐑩𐑕	89
fragment-spec	unconscionability	NN1	UNC	-əti	-𐑩𐑑𐑦	ʌnˌkɒnʃənəˈbɪlɪti	𐑳𐑯𐑒𐑪𐑯𐑖𐑩𐑯𐑩𐑚𐑦𐑤𐑦𐑑𐑦	89
